cruise speed,image resolution,illuminance,controls responsiveness,power,smoke intensity,obstacle size,obstacle distance,firm obstacle,req_0,req_1,req_2,req_3
16.113876486747685,54.92603300416776,95.1367392891859,26.2989,97.0,71.5146,77.6864,46.6941,1.0,False,False,False,False
2.3803292366162783e-08,72.78941074971328,99.99999999617644,56.8751,97.0,92.7787,39.2033,95.2225,0.0,False,False,False,False
19.31530287525711,27.899194616926312,83.67100651130663,69.6284,54.0,41.5823,34.1884,67.0746,1.0,False,False,False,False
9.586977458027938,59.40856682365269,39.1272448738508,41.8453,72.0,65.2715,47.8952,9.4367,0.0,False,False,False,False
3.497296553373232e-07,92.87882562371806,99.99999984567266,2.8334,93.0,81.5138,70.8209,35.1129,1.0,False,False,False,False
3.460863363388652e-07,99.38832628815324,99.9999993839012,44.6455,2.0,52.4388,34.6151,5.468,1.0,False,False,False,False
7.025459013445368e-08,44.035051589335175,45.07470694390224,78.4716,39.0,78.0756,36.2085,38.0353,1.0,False,False,False,False
8.198298841203995e-08,99.394146942398,99.99999994937318,30.3913,0.0,64.9258,77.7054,7.567,0.0,False,False,False,False
48.78901523303108,51.48775668862021,99.39507677624314,49.8743,66.0,31.1562,91.6935,73.1713,1.0,False,False,False,False
1.835678738860347e-11,59.85500656036413,99.99999999996136,4.0857,86.0,62.5036,91.7096,75.0324,0.0,False,False,False,False
